Phase,PhaseIdent,X(m),Y(m),MaterialID,ElementID,Ux(m),Uy(m),Utot(m),PUx(m),PUy(m),PUt(m),U1(m),U2(m),M2D(kNm/m),Q2D(kN/m),Nx2D(kN/m),Nz2D(kN/m)
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-5.904478,96.500000,8,76,-0.025592,-0.014431,0.029380,-0.001938,-0.002599,0.003242,0.025592,0.014431,27.741072,-50.810831,-0.633985,-0.126797
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-3.900000,96.500000,8,77,-0.027045,-0.027264,0.038402,-0.001938,-0.002855,0.003451,0.027045,0.027264,11.471244,-111.089982,3.835188,0.767038
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-4.000000,96.500000,8,77,-0.026867,-0.026639,0.037835,-0.001938,-0.002833,0.003432,0.026867,0.026639,1.314420,-92.390331,3.383655,0.676731
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-4.100000,96.500000,8,77,-0.026728,-0.025950,0.037253,-0.001938,-0.002812,0.003415,0.026728,0.025950,-7.064213,-75.416158,2.954454,0.590891
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-4.200000,96.500000,8,77,-0.026594,-0.025228,0.036656,-0.001938,-0.002791,0.003398,0.026594,0.025228,-13.827063,-60.085843,2.548916,0.509783
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-4.300000,96.500000,8,77,-0.026476,-0.024510,0.036080,-0.001938,-0.002772,0.003382,0.026476,0.024510,-19.133523,-46.317767,2.168374,0.433675
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-4.300000,96.500000,8,78,-0.026476,-0.024510,0.036080,-0.001938,-0.002772,0.003382,0.026476,0.024510,-19.133523,-46.159525,2.168961,0.433792
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-4.400000,96.500000,8,78,-0.026388,-0.023803,0.035537,-0.001938,-0.002753,0.003367,0.026388,0.023803,-23.106467,-33.466051,1.817792,0.363558
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-4.500000,96.500000,8,78,-0.026296,-0.023118,0.035014,-0.001938,-0.002736,0.003353,0.026296,0.023118,-25.856000,-21.659155,1.494205,0.298841
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-4.600000,96.500000,8,78,-0.026216,-0.022458,0.034520,-0.001938,-0.002720,0.003340,0.026216,0.022458,-27.468104,-10.716877,1.198344,0.239669
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-4.700000,96.500000,8,78,-0.026146,-0.021814,0.034051,-0.001938,-0.002705,0.003327,0.026146,0.021814,-28.027719,-0.617258,0.930358,0.186072
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-4.700000,96.500000,8,79,-0.026146,-0.021814,0.034051,-0.001938,-0.002705,0.003327,0.026146,0.021814,-28.027719,-0.545635,0.929239,0.185848
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-4.800000,96.500000,8,79,-0.026083,-0.021184,0.033602,-0.001938,-0.002691,0.003316,0.026083,0.021184,-27.605062,8.912416,0.687015,0.137403
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-4.900000,96.500000,8,79,-0.026027,-0.020559,0.033167,-0.001938,-0.002678,0.003306,0.026027,0.020559,-26.262785,17.836337,0.468069,0.093614
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-5.000000,96.500000,8,79,-0.025978,-0.019938,0.032747,-0.001938,-0.002666,0.003296,0.025978,0.019938,-24.054440,26.235883,0.272237,0.054447
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-5.100000,96.500000,8,79,-0.025933,-0.019318,0.032338,-0.001938,-0.002655,0.003287,0.025933,0.019318,-21.032999,34.120809,0.099356,0.019871
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-5.100000,96.500000,8,80,-0.025933,-0.019318,0.032338,-0.001938,-0.002655,0.003287,0.025933,0.019318,-21.032999,34.160109,0.098299,0.019660
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-5.200000,96.500000,8,80,-0.025883,-0.018695,0.031928,-0.001938,-0.002645,0.003279,0.025883,0.018695,-17.241183,41.637462,-0.054081,-0.010816
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-5.300000,96.500000,8,80,-0.025836,-0.018078,0.031533,-0.001938,-0.002636,0.003272,0.025836,0.018078,-12.716789,48.769497,-0.187868,-0.037574
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-5.400000,96.500000,8,80,-0.025796,-0.017470,0.031155,-0.001938,-0.002628,0.003265,0.025796,0.017470,-7.496413,55.559823,-0.303183,-0.060637
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-5.500000,96.500000,8,80,-0.025765,-0.016870,0.030797,-0.001938,-0.002620,0.003259,0.025765,0.016870,-1.616310,62.012048,-0.400147,-0.080029
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-5.500000,96.500000,8,81,-0.025765,-0.016870,0.030797,-0.001938,-0.002620,0.003259,0.025765,0.016870,-1.616310,62.032536,-0.400909,-0.080182
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-5.600000,96.500000,8,81,-0.025728,-0.016265,0.030438,-0.001938,-0.002614,0.003254,0.025728,0.016265,4.896187,68.207359,-0.481375,-0.096275
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-5.700000,96.500000,8,81,-0.025690,-0.015668,0.030091,-0.001938,-0.002608,0.003249,0.025690,0.015668,12.017009,74.131311,-0.546690,-0.109338
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-5.800000,96.500000,8,81,-0.025646,-0.015069,0.029745,-0.001938,-0.002603,0.003245,0.025646,0.015069,19.717497,79.803794,-0.596978,-0.119396
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-5.900000,96.500000,8,81,-0.025596,-0.014458,0.029397,-0.001938,-0.002599,0.003242,0.025596,0.014458,27.969165,85.224212,-0.632363,-0.126473
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-3.500000,96.500000,8,82,-0.027733,-0.030212,0.041011,-0.001938,-0.002951,0.003531,0.027733,0.030212,-0.000000,6.375938,3.456280,0.691256
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-3.600000,96.500000,8,82,-0.027522,-0.029398,0.040270,-0.001938,-0.002927,0.003510,0.027522,0.029398,0.619066,8.789458,4.406360,0.881272
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-3.700000,96.500000,8,82,-0.027352,-0.028671,0.039626,-0.001938,-0.002903,0.003490,0.027352,0.028671,2.190483,23.422703,4.653664,0.930733
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-3.800000,96.500000,8,82,-0.027210,-0.027985,0.039032,-0.001938,-0.002879,0.003470,0.027210,0.027985,5.567354,45.940109,4.364451,0.872890
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-3.900000,96.500000,8,82,-0.027045,-0.027264,0.038402,-0.001938,-0.002855,0.003451,0.027045,0.027264,11.471244,72.006113,3.704980,0.740996
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,96.000000,7,84,0.002320,-0.058650,0.058696,-0.001028,-0.003214,0.003374,-0.058650,-0.002320,-431.656823,157.510809,-451.395446,-135.418634
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,96.125000,7,84,0.002155,-0.058652,0.058691,-0.001025,-0.003214,0.003373,-0.058652,-0.002155,-411.504531,164.961028,-443.563387,-133.069016
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,96.250000,7,84,0.001990,-0.058653,0.058687,-0.001023,-0.003214,0.003373,-0.058653,-0.001990,-390.422956,172.267574,-435.846041,-130.753812
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,96.375000,7,84,0.001823,-0.058654,0.058682,-0.001020,-0.003214,0.003372,-0.058654,-0.001823,-368.429465,179.531363,-428.237507,-128.471252
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,96.500000,7,84,0.001655,-0.058655,0.058679,-0.001018,-0.003214,0.003371,-0.058655,-0.001655,-345.537287,186.853309,-420.731885,-126.219566
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,94.598253,7,85,0.004084,-0.058635,0.058777,-0.001054,-0.003213,0.003382,-0.058635,-0.004084,-590.586165,66.673212,-545.556110,-163.666833
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,94.948690,7,85,0.003659,-0.058639,0.058753,-0.001048,-0.003213,0.003380,-0.058639,-0.003659,-562.854407,91.213800,-520.847178,-156.254153
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,95.299127,7,85,0.003222,-0.058643,0.058731,-0.001041,-0.003214,0.003378,-0.058643,-0.003222,-526.873196,114.013724,-496.920447,-149.076134
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,95.649563,7,85,0.002776,-0.058647,0.058712,-0.001035,-0.003214,0.003376,-0.058647,-0.002776,-483.037848,135.862206,-473.785164,-142.135549
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,96.000000,7,85,0.002320,-0.058650,0.058696,-0.001028,-0.003214,0.003374,-0.058650,-0.002320,-431.656823,157.548466,-451.450571,-135.435171
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,93.369829,7,86,-0.016834,-0.111192,0.112459,0.000125,-0.003816,0.003818,-0.111192,0.016834,705.582276,-114.999112,-481.798464,-144.539539
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,93.823865,7,86,-0.016641,-0.111197,0.112435,0.000066,-0.003817,0.003817,-0.111197,0.016641,649.589064,-131.462320,-466.818378,-140.045513
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,94.277900,7,86,-0.016426,-0.111202,0.112409,0.000007,-0.003817,0.003817,-0.111202,0.016426,586.390434,-146.733842,-452.073287,-135.621986
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,94.731935,7,86,-0.016194,-0.111207,0.112379,-0.000052,-0.003817,0.003817,-0.111207,0.016194,516.451443,-161.094061,-437.579889,-131.273967
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,95.185970,7,86,-0.015945,-0.111211,0.112348,-0.000112,-0.003817,0.003819,-0.111211,0.015945,440.196151,-174.823361,-423.354880,-127.006464
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,95.185970,7,87,-0.015945,-0.111211,0.112348,-0.000112,-0.003817,0.003819,-0.111211,0.015945,440.196151,-174.915192,-423.348878,-127.004663
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,95.389478,7,87,-0.015829,-0.111213,0.112334,-0.000139,-0.003817,0.003820,-0.111213,0.015829,403.983132,-181.049969,-417.057209,-125.117163
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,95.592985,7,87,-0.015710,-0.111215,0.112319,-0.000166,-0.003817,0.003821,-0.111215,0.015710,366.509048,-187.134755,-410.802259,-123.240678
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,95.796493,7,87,-0.015589,-0.111217,0.112304,-0.000193,-0.003817,0.003822,-0.111217,0.015589,327.802584,-193.165454,-404.587658,-121.376297
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,96.000000,7,87,-0.015466,-0.111219,0.112289,-0.000220,-0.003817,0.003824,-0.111219,0.015466,287.892273,-199.137971,-398.417039,-119.525112
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,92.935906,7,88,0.005945,-0.058612,0.058913,-0.001075,-0.003213,0.003388,-0.058612,-0.005945,-638.877714,1.848583,-647.502733,-194.250820
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,93.351493,7,88,0.005504,-0.058618,0.058876,-0.001071,-0.003213,0.003387,-0.058618,-0.005504,-635.691659,13.495385,-622.931853,-186.879556
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,93.767080,7,88,0.005047,-0.058624,0.058841,-0.001066,-0.003213,0.003385,-0.058624,-0.005047,-627.462237,26.838726,-597.394205,-179.218261
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,94.182667,7,88,0.004574,-0.058629,0.058807,-0.001060,-0.003213,0.003383,-0.058629,-0.004574,-612.919511,43.499735,-571.170554,-171.351166
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,94.598253,7,88,0.004084,-0.058635,0.058777,-0.001054,-0.003213,0.003382,-0.058635,-0.004084,-590.586165,65.099540,-544.541668,-163.362500
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,91.945833,7,89,-0.017293,-0.111176,0.112513,0.000299,-0.003816,0.003827,-0.111176,0.017293,848.932981,-88.469342,-525.413350,-157.624005
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,92.301832,7,89,-0.017201,-0.111180,0.112503,0.000257,-0.003816,0.003824,-0.111180,0.017201,816.440252,-94.152829,-515.104864,-154.531459
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,92.657831,7,89,-0.017093,-0.111184,0.112491,0.000214,-0.003816,0.003822,-0.111184,0.017093,781.850151,-100.253885,-504.163236,-151.248971
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,93.013830,7,89,-0.016971,-0.111188,0.112476,0.000170,-0.003816,0.003820,-0.111188,0.016971,744.969495,-106.975985,-492.921958,-147.876587
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,93.369829,7,89,-0.016834,-0.111192,0.112459,0.000125,-0.003816,0.003818,-0.111192,0.016834,705.582276,-114.522608,-481.714523,-144.514357
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,91.265150,7,90,0.007551,-0.058588,0.059073,-0.001080,-0.003212,0.003388,-0.058588,-0.007551,-684.152950,45.656999,-612.502139,-183.750642
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,91.682839,7,90,0.007175,-0.058594,0.059032,-0.001080,-0.003212,0.003389,-0.058594,-0.007175,-665.885947,40.209727,-620.359137,-186.107741
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,92.100528,7,90,0.006781,-0.058600,0.058991,-0.001079,-0.003212,0.003389,-0.058600,-0.006781,-651.489256,28.732347,-628.686796,-188.606039
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,92.518217,7,90,0.006371,-0.058606,0.058951,-0.001078,-0.003212,0.003388,-0.058606,-0.006371,-642.219085,14.804111,-637.466757,-191.240027
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,92.935906,7,90,0.005945,-0.058612,0.058913,-0.001075,-0.003213,0.003388,-0.058612,-0.005945,-638.877714,2.004273,-646.680660,-194.004198
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,90.898457,7,91,-0.017470,-0.111163,0.112528,0.000417,-0.003815,0.003838,-0.111163,0.017470,952.311602,-106.130495,-534.852310,-160.455693
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,91.160301,7,91,-0.017439,-0.111167,0.112526,0.000389,-0.003815,0.003835,-0.111167,0.017439,924.712097,-104.066805,-532.946507,-159.883952
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,91.422145,7,91,-0.017400,-0.111170,0.112523,0.000360,-0.003815,0.003832,-0.111170,0.017400,898.055313,-99.469350,-530.693679,-159.208104
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,91.683989,7,91,-0.017351,-0.111173,0.112519,0.000330,-0.003816,0.003830,-0.111173,0.017351,872.709507,-93.721437,-528.079817,-158.423945
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,91.945833,7,91,-0.017293,-0.111176,0.112513,0.000299,-0.003816,0.003827,-0.111176,0.017293,848.932981,-88.206374,-525.090910,-157.527273
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,83.000000,7,92,0.011879,-0.058495,0.059689,-0.000871,-0.003207,0.003323,-0.058495,-0.011879,0.000000,-132.753720,-69.475929,-20.842779
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,83.525126,7,92,0.011700,-0.058497,0.059655,-0.000893,-0.003207,0.003329,-0.058497,-0.011700,-57.813068,-95.162133,-212.318997,-63.695699
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,84.050252,7,92,0.011519,-0.058500,0.059623,-0.000916,-0.003207,0.003335,-0.058500,-0.011519,-105.953758,-89.556207,-313.111226,-93.933368
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,84.575378,7,92,0.011333,-0.058504,0.059592,-0.000938,-0.003207,0.003342,-0.058504,-0.011333,-155.085032,-102.205273,-376.019367,-112.805810
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,85.100503,7,92,0.011142,-0.058509,0.059560,-0.000959,-0.003208,0.003348,-0.058509,-0.011142,-213.672825,-119.378661,-405.210170,-121.563051
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,85.100503,7,93,0.011142,-0.058509,0.059560,-0.000959,-0.003208,0.003348,-0.058509,-0.011142,-213.672825,-110.121190,-422.771662,-126.831499
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,85.619885,7,93,0.010944,-0.058514,0.059529,-0.000978,-0.003208,0.003354,-0.058514,-0.010944,-274.628268,-123.638474,-459.467600,-137.840280
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,86.139266,7,93,0.010736,-0.058520,0.059496,-0.000996,-0.003208,0.003359,-0.058520,-0.010736,-341.064806,-131.169438,-492.908397,-147.872519
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,86.658648,7,93,0.010514,-0.058526,0.059463,-0.001012,-0.003209,0.003364,-0.058526,-0.010514,-409.901494,-132.850660,-522.624748,-156.787424
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,87.178029,7,93,0.010276,-0.058532,0.059427,-0.001026,-0.003209,0.003369,-0.058532,-0.010276,-478.079791,-128.818714,-548.147346,-164.444204
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,87.178029,7,94,0.010276,-0.058532,0.059427,-0.001026,-0.003209,0.003369,-0.058532,-0.010276,-478.079791,-126.489391,-548.770527,-164.631158
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,87.691729,7,94,0.010022,-0.058539,0.059390,-0.001039,-0.003209,0.003373,-0.058539,-0.010022,-541.094010,-117.703091,-570.695528,-171.208658
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,88.205429,7,94,0.009746,-0.058545,0.059351,-0.001049,-0.003210,0.003377,-0.058545,-0.009746,-597.935529,-102.855799,-588.609865,-176.582959
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,88.719129,7,94,0.009446,-0.058552,0.059309,-0.001058,-0.003210,0.003380,-0.058552,-0.009446,-645.941233,-83.034726,-602.520426,-180.756128
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,89.232829,7,94,0.009120,-0.058559,0.059265,-0.001065,-0.003211,0.003383,-0.058559,-0.009120,-682.615322,-59.327088,-612.434100,-183.730230
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,89.232829,7,95,0.009120,-0.058559,0.059265,-0.001065,-0.003211,0.003383,-0.058559,-0.009120,-682.615322,-58.481286,-613.129374,-183.938812
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,89.740909,7,95,0.008770,-0.058567,0.059220,-0.001071,-0.003211,0.003385,-0.058567,-0.008770,-705.974634,-31.648816,-618.976511,-185.692953
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,90.248989,7,95,0.008392,-0.058574,0.059172,-0.001075,-0.003211,0.003386,-0.058574,-0.008392,-713.776824,0.019833,-621.312458,-186.393737
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,90.757070,7,95,0.007986,-0.058581,0.059123,-0.001078,-0.003212,0.003388,-0.058581,-0.007986,-706.151638,30.523697,-619.880153,-185.964046
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-23.375000,91.265150,7,95,0.007551,-0.058588,0.059073,-0.001080,-0.003212,0.003388,-0.058588,-0.007551,-684.152950,53.861813,-614.422532,-184.326760
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,83.000000,7,96,-0.014243,-0.111082,0.111991,0.001005,-0.003810,0.003941,-0.111082,0.014243,0.000000,2.958872,-73.178819,-21.953646
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,83.573432,7,96,-0.014623,-0.111084,0.112042,0.000972,-0.003811,0.003933,-0.111084,0.014623,43.727952,131.615099,-229.736195,-68.920859
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,84.146865,7,96,-0.015004,-0.111088,0.112097,0.000940,-0.003811,0.003925,-0.111088,0.015004,136.223227,189.374504,-325.201891,-97.560567
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,84.720297,7,96,-0.015381,-0.111092,0.112152,0.000908,-0.003811,0.003918,-0.111092,0.015381,254.313634,212.316840,-377.978401,-113.393520
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,85.293730,7,96,-0.015746,-0.111098,0.112208,0.000874,-0.003811,0.003910,-0.111098,0.015746,381.140424,236.521863,-406.468224,-121.940467
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,85.293730,7,97,-0.015746,-0.111098,0.112208,0.000874,-0.003811,0.003910,-0.111098,0.015746,381.140424,260.418855,-442.736404,-132.820921
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,85.810312,7,97,-0.016060,-0.111103,0.112258,0.000842,-0.003812,0.003904,-0.111103,0.016060,507.742825,232.140128,-458.862936,-137.658881
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,86.326894,7,97,-0.016353,-0.111108,0.112305,0.000809,-0.003812,0.003897,-0.111108,0.016353,622.385587,210.931048,-477.108621,-143.132586
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,86.843477,7,97,-0.016621,-0.111114,0.112350,0.000774,-0.003812,0.003890,-0.111114,0.016621,725.812232,190.259958,-495.478485,-148.643545
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,87.360059,7,97,-0.016859,-0.111120,0.112392,0.000737,-0.003813,0.003883,-0.111120,0.016859,817.734345,163.595204,-511.977556,-153.593267
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,87.360059,7,98,-0.016859,-0.111120,0.112392,0.000737,-0.003813,0.003883,-0.111120,0.016859,817.734345,165.604812,-512.452405,-153.735722
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,87.825427,7,98,-0.017045,-0.111126,0.112425,0.000702,-0.003813,0.003877,-0.111126,0.017045,888.838073,139.415187,-525.355516,-157.606655
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,88.290795,7,98,-0.017202,-0.111131,0.112455,0.000665,-0.003813,0.003871,-0.111131,0.017202,946.873601,109.220492,-535.706770,-160.712031
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,88.756163,7,98,-0.017327,-0.111137,0.112480,0.000626,-0.003814,0.003865,-0.111137,0.017327,989.857248,74.770223,-542.753331,-162.825999
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,89.221531,7,98,-0.017420,-0.111143,0.112499,0.000585,-0.003814,0.003859,-0.111143,0.017420,1015.764883,35.813873,-545.742363,-163.722709
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,89.221531,7,99,-0.017420,-0.111143,0.112499,0.000585,-0.003814,0.003859,-0.111143,0.017420,1015.764883,37.412890,-546.710656,-164.013197
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-34.660000,89.640763,7,99,-0.017474,-0.111148,0.112513,0.000546,-0.003814,0.003853,-0.111148,0.017474,1023.636041,-0.232765,-545.503163,-163.650949
